ppm_norm,glu.5
2.70633,0.070619518
2.706638993,0.072079164
2.70672,0.075556078
2.7071,0.083319474
2.70748,0.084009843
2.707738496,0.070536728
2.70786,0.069618368
2.70824,0.066048796
2.70862,0.078339752
2.708838,0.08448785
2.70901,0.083673737
2.70939,0.07342894
2.70977,0.063351086
2.709937503,0.064053383
2.71015,0.064075911
2.71053,0.064682034
2.71091,0.063597321
2.711037007,0.067581413
2.71129,0.068207351
2.71168,0.070445494
2.71206,0.063234326
2.71213651,0.062084183
2.71244,0.061665685
2.71282,0.071921542
2.7132,0.073020426
2.713236014,0.064342186
2.71358,0.059212852
2.71397,0.054728122
2.714335517,0.064722507
2.71435,0.064618547
2.71473,0.064513542
2.71511,0.049420055
2.715435021,0.042083101
2.71549,0.045131649
2.71587,0.049844099
2.71626,0.060459262
2.716534525,0.067386246
2.71664,0.067428958
2.71702,0.0675494
2.7174,0.059394446
2.717634028,0.056059264
2.71778,0.057513674
2.71816,0.065317468
2.71855,0.066581835
2.718733532,0.049646587
2.71893,0.049470692
2.71931,0.042902556
2.71969,0.059794613
2.719833035,0.069771467
2.72007,0.070622721
2.72045,0.064283808
2.72084,0.067864448
2.720932539,0.078520587
2.72122,0.08134688
2.7216,0.075449092
2.72198,0.060902135
2.722032042,0.068109949
2.72236,0.071414127
2.72274,0.090054284
2.72313,0.079806871
2.723131546,0.067389766
2.72351,0.057420105
2.72389,0.058016523
2.724231049,0.0700264
2.72427,0.069620727
2.72465,0.069124835
2.72503,0.064250032
2.725330553,0.065325427
2.72542,0.063905657
2.7258,0.060874085
2.72618,0.051770881
2.726430057,0.054607189
2.72656,0.056997386
2.72694,0.065762962
2.72732,0.066263778
2.72752956,0.055172548
2.72771,0.054538191
2.72809,0.047552089
2.72847,0.052376811
2.728629064,0.065510836
2.72885,0.065798776
2.72923,0.073825031
2.72961,0.066563782
2.729728567,0.05775084
2.73,0.056213197
2.73038,0.059806843
2.73076,0.067692656
2.730828071,0.063772335
2.73114,0.062415162
2.73152,0.05475491
2.7319,0.062074976
2.731927574,0.068772173
2.73229,0.072846014
2.73267,0.068196093
2.733027078,0.052491921
2.73305,0.046063572
2.73343,0.039815938
2.73381,0.037842471
2.734126582,0.049643287
2.73419,0.055823584
2.73458,0.06540482
2.73496,0.06660639
2.735226085,0.05740642
2.73534,0.058195557
2.73572,0.06031387
2.7361,0.073040711
2.736325589,0.074227625
2.73648,0.072969684
2.73686,0.066682483
2.73725,0.065525657
2.737425092,0.062894626
2.73763,0.062445377
2.73801,0.050313953
2.73839,0.043623887
2.738524596,0.050488027
2.73877,0.050996655
2.73915,0.057557538
2.73954,0.058133768
2.739624099,0.059290303
2.73992,0.059579437
2.7403,0.055968127
2.74068,0.045648406
2.740723603,0.046154403
2.74106,0.046376142
2.74144,0.058581494
2.741823106,0.059310394
2.74183,0.055150284
2.74221,0.051938111
2.74259,0.06040491
2.74292261,0.072958503
2.74297,0.068169322
2.74335,0.062538037
2.74373,0.046170478
2.744022114,0.052238019
2.74412,0.055547083
2.7445,0.062308787
2.74488,0.051442925
2.745121617,0.039915713
2.74526,0.042092804
2.74564,0.04963989
2.74602,0.061345299
2.746221121,0.055629106
2.74641,0.054715107
2.74679,0.045787586
2.74717,0.046026347
2.747320624,0.050675472
2.74755,0.050731106
2.74793,0.053675341
2.74831,0.055574171
2.748420128,0.055937778
2.7487,0.055996565
2.74908,0.055779545
2.74946,0.056612394
2.749519631,0.054970554
2.74984,0.054430447
2.75022,0.04725422
2.7506,0.043037078
2.750619135,0.046049962
2.75099,0.04781065
2.75137,0.057424182
2.751718638,0.065317177
2.75175,0.065869333
2.75213,0.066385682
2.75251,0.058680589
2.752818142,0.050254651
2.75289,0.050380167
2.75328,0.050567273
2.75366,0.054163734
2.753917646,0.052749996
2.75404,0.052883629
2.75442,0.05322548
2.7548,0.060079283
2.755017149,0.060498959
2.75518,0.058707113
2.75557,0.050070825
2.75595,0.045138467
2.756116653,0.052310423
2.75633,0.05256881
2.75671,0.058009632
2.75709,0.056015976
2.757216156,0.052851654
2.75747,0.052651968
2.75786,0.048115604
2.75824,0.041835508
2.75831566,0.04227045
2.75862,0.04237272
2.759,0.049905924
2.75938,0.050827096
2.759415163,0.045118578
2.75976,0.042729115
2.76015,0.038913402
2.760514667,0.044051036
2.76053,0.047296962
2.76091,0.049706763
2.76129,0.050878245
2.76161417,0.049702492
2.76167,0.049869401
2.76205,0.050058207
2.76243,0.054227209
2.762713674,0.057423114
2.76282,0.05630215
2.7632,0.054108702
2.76358,0.052911791
2.763813178,0.061863682
2.76396,0.062369544
2.76434,0.064030003
2.76472,0.045198836
2.764912681,0.030174454
2.76511,0.031563889
2.76549,0.04372997
2.76587,0.061696647
2.766012185,0.053485429
2.76625,0.053467347
2.76663,0.037138223
2.76701,0.040812135
2.767111688,0.050510156
2.7674,0.051956649
2.76778,0.049946397
2.76816,0.043319903
2.768211192,0.042749175
2.76854,0.042571008
2.76892,0.041030999
2.7693,0.038929222
2.769310695,0.042158163
2.76969,0.043970187
2.77007,0.047742419
2.770410199,0.039793906
2.77045,0.036088645
2.77083,0.032754821
2.77121,0.040607441
2.771509702,0.051640728
2.77159,0.05078382
2.77198,0.049555159
2.77236,0.040440988
2.772609206,0.038777424
2.77274,0.040281581
2.77312,0.043952135
2.7735,0.045312879
2.77370871,0.040811164
2.77388,0.040603612
2.77427,0.03966579
2.77465,0.046763595
2.774808213,0.053383198
2.77503,0.053255815
2.77541,0.051065663
2.77579,0.044849333
2.775907717,0.041322899
2.77617,0.041138345
2.77656,0.037545184
2.77694,0.036998072
2.77700722,0.046395368
2.77732,0.048468602
2.7777,0.063362539
2.77808,0.062464467
2.778106724,0.054105188
2.77846,0.05076595
2.77885,0.047928186
2.779206227,0.049806538
2.77923,0.045318415
2.77961,0.042115421
2.77999,0.035962082
2.780305731,0.045004916
2.78037,0.048602333
2.78075,0.052517544
2.78114,0.042454151
2.781405234,0.030817847
2.78152,0.031649325
2.7819,0.033208273
2.78228,0.038692014
2.782504738,0.038195954
2.78266,0.038784241
2.78304,0.040615497
2.78343,0.049774994
2.783604242,0.05785104
2.78381,0.058122555
2.78419,0.060272524
2.78457,0.05606732
2.784703745,0.047579653
2.78495,0.047573546
2.78533,0.046757772
2.78572,0.057364006
2.785803249,0.059648028
2.7861,0.059970093
2.78648,0.04522116
2.78686,0.036485027
2.786902752,0.044399239
2.78724,0.046740301
2.78762,0.052962358
2.788,0.043217507
2.788002256,0.039833159
2.78839,0.038010186
2.78877,0.042837625
2.789101759,0.038450438
2.78915,0.033332328
2.78953,0.028901935
2.78991,0.036326047
2.790201263,0.049971244
2.79029,0.047216035
2.79068,0.043415213
2.79106,0.028619207
2.791300766,0.033738594
2.79144,0.038551156
2.79182,0.049764318
2.7922,0.05050865
2.79240027,0.038651444
2.79258,0.037471076
2.79297,0.032458214
2.79335,0.033961923
2.793499774,0.035609957
2.79373,0.035584949
2.79411,0.035222796
2.79449,0.034366944
2.794599277,0.037440457
2.79487,0.037568866
2.79526,0.047690978
2.79564,0.055145178
2.795698781,0.050492235
2.79602,0.049531671
2.7964,0.039669284
2.79678,0.03771484
2.796798284,0.037060884
2.79716,0.036811819
2.79755,0.03059578
2.797897788,0.03019833
2.79793,0.03511405
2.79831,0.038485476
2.79869,0.041191726
2.798997291,0.038405306
2.79907,0.040884202
2.79945,0.043480048
2.79984,0.048979026
2.800096795,0.041139606
2.80022,0.039006272
2.8006,0.035171646
2.80098,0.046031006
2.801196299,0.052294118
2.80136,0.048654307
2.80174,0.037894299
2.80213,0.027317085
2.802295802,0.036049918
2.80251,0.036616461
2.80289,0.040703042
2.80327,0.032237117
2.803395306,0.035029943
2.80365,0.035303257
2.80403,0.051052172
2.80442,0.053270515
2.804494809,0.04365602
2.8048,0.042419502
2.80518,0.042980202
2.80556,0.050379467
2.805594313,0.045821516
2.80594,0.044546029
2.80632,0.034201073
2.806693816,0.03526686
2.80671,0.037357392
2.80709,0.038481399
2.80747,0.035761367
2.80779332,0.036502303
2.80785,0.037657271
2.80823,0.038619027
2.80861,0.031336813
2.808892823,0.026489768
2.809,0.031126279
2.80938,0.037672135
2.80976,0.047421062
2.809992327,0.041184932
2.81014,0.040050939
2.81052,0.037526064
2.8109,0.045886973
2.811091831,0.045171466
2.81129,0.042961597
2.81167,0.032820141
2.81205,0.034392567
2.812191334,0.04805737
2.81243,0.047857382
2.81281,0.045362863
2.81319,0.030373713
2.813290838,0.031687717
2.81357,0.031729022
2.81396,0.044808666
2.81434,0.044044921
2.814390341,0.035547975
2.81472,0.033911551
2.8151,0.033384529
2.81548,0.035939079
2.815489845,0.031075037
2.81586,0.029310644
2.81625,0.024906569
2.816589348,0.033757812
2.81663,0.039318081
2.81701,0.042981852
2.81739,0.039590862
2.817688852,0.031791041
2.81777,0.03199786
2.81815,0.032206253
2.81854,0.039261546
2.818788355,0.043040184
2.81892,0.041643027
2.8193,0.039234176
2.81968,0.034245816
2.819887859,0.037146181
2.82006,0.039475025
2.82044,0.046021495
2.82083,0.049496925
2.820987363,0.044242336
2.82121,0.043535114
2.82159,0.038859438
2.82197,0.038259332
2.822086866,0.038413265
2.82235,0.038379304
2.82273,0.037140649
2.82312,0.036575096
2.82318637,0.036617866
2.8235,0.036622848
2.82388,0.036260824
2.82426,0.036920038
2.824285873,0.038164481
2.82464,0.038493337
2.82502,0.038502558
2.825385377,0.037120461
2.82541,0.036366797
2.82579,0.035978484
2.82617,0.034203887
2.82648488,0.032150639
2.82655,0.032924917
2.82693,0.033545062
2.82731,0.038365028
2.827584384,0.040769818
2.8277,0.039776545
2.82808,0.0384286
2.82846,0.036357008
2.828683887,0.037620889
2.82884,0.037478931
2.82922,0.037176657
2.8296,0.030663914
2.829783391,0.02482077
2.82999,0.025719707
2.83037,0.029588519
2.83075,0.040363536
2.830882895,0.042364179
2.83113,0.04180356
2.83151,0.035678092
2.83189,0.035809216
2.831982398,0.043678212
2.83228,0.044057248
2.83266,0.044550202
2.83304,0.036799881
2.833081902,0.037118452
2.83342,0.037175493
2.8338,0.043647957
2.83418,0.039580574
2.834181405,0.034653081
2.83457,0.032778212
2.83495,0.043995131
2.835280909,0.060986769
2.83533,0.057167518
2.83571,0.054750542
2.83609,0.032817714
2.836380412,0.025940424
2.83647,0.030793589
2.83685,0.035498924
2.83724,0.040783406
2.837479916,0.039426156
2.83762,0.03966901
2.838,0.040070811
2.83838,0.038139466
2.838579419,0.030953436
2.83876,0.030901372
2.83914,0.030762039
2.83953,0.040275214
2.839678923,0.043410457
2.83991,0.042184411
2.84029,0.034715768
2.84067,0.030265591
2.840778427,0.040250464
2.84105,0.04074216
2.84143,0.053790548
2.84182,0.056334713
2.84187793,0.048071866
2.8422,0.047207536
2.84258,0.037473168
2.84296,0.03613397
2.842977434,0.038987593
2.84334,0.039698305
2.84372,0.03918623
2.844076937,0.035596563
2.84411,0.035632177
2.84449,0.035649751
2.84487,0.035832413
2.845176441,0.03067857
2.84525,0.030449557
2.84563,0.030273161
2.84601,0.044268542
2.846275944,0.058388932
2.8464,0.056738329
2.84678,0.054584671
2.84716,0.0413839
2.847375448,0.036989531
2.84754,0.037741919
2.84792,0.039275135
2.8483,0.038044738
2.848474951,0.03712677
2.84869,0.038045048
2.84907,0.041760482
2.84945,0.04469802
2.849574455,0.041693998
2.84983,0.041507765
2.85021,0.039701702
2.85059,0.040073431
2.850673959,0.036278892
2.85098,0.036134844
2.85136,0.030729913
2.85174,0.032700372
2.851773462,0.037185023
2.85212,0.037928658
2.8525,0.037066983
2.852872966,0.034825249
2.85288,0.03787034
2.85327,0.038975227
2.85365,0.042405137
2.853972469,0.037871103
2.85403,0.035548949
2.85441,0.034138083
2.85479,0.037496655
2.855071973,0.03825545
2.85517,0.035703071
2.85556,0.033192161
2.85594,0.035217263
2.856171476,0.045237562
2.85632,0.04536378
2.8567,0.045564257
2.85708,0.034695483
2.85727098,0.033220405
2.85746,0.036154481
2.85785,0.043911953
2.85823,0.044671038
2.858370484,0.030606262
2.85861,0.029520464
2.85899,0.023398297
2.85937,0.031253538
2.859469987,0.037503644
2.85975,0.037350255
2.86014,0.034077033
2.86052,0.032422108
2.860569491,0.037866386
2.8609,0.038372598
2.86128,0.043057266
2.86166,0.039418974
2.861668994,0.032300097
2.86204,0.030632759
2.86242,0.024331795
2.862768498,0.025293342
2.86281,0.028246376
2.86319,0.029641027
2.86357,0.029448368
2.863868001,0.027020866
2.86395,0.029467857
2.86433,0.031280034
2.86471,0.037693391
2.864967505,0.034230578
2.8651,0.030973377
2.86548,0.026886442
2.86586,0.030374101
2.866067008,0.038004168
2.86624,0.036537855
2.86662,0.033676381
2.867,0.024452534
2.867166512,0.027194308
2.86739,0.029139148
2.86777,0.036553452
2.86815,0.037929531
2.868266016,0.034525827
2.86853,0.034547352
2.86891,0.034734597
2.86929,0.033376765
2.869365519,0.026567425
2.86968,0.026377085
2.87006,0.02307762
2.87044,0.029983736
2.870465023,0.038889716
2.87082,0.04025124
2.8712,0.045005789
2.871564526,0.041706907
2.87158,0.035427787
2.87197,0.033257481
2.87235,0.026608761
2.87266403,0.025402629
2.87273,0.024704863
2.87311,0.024298019
2.87349,0.020714661
2.873763533,0.02272831
2.87387,0.027788572
2.87426,0.032583224
2.87464,0.038732584
2.874863037,0.036487938
2.87502,0.036043083
2.8754,0.035364499
2.87578,0.037636806
2.87596254,0.034870283
2.87616,0.033249345
2.87655,0.029158943
2.87693,0.030607621
2.877062044,0.035253369
2.87731,0.034718057
2.87769,0.031913237
2.87807,0.025010129
2.878161548,0.026961273
2.87845,0.027444306
2.87884,0.035882397
2.87922,0.039020165
2.879261051,0.031876625
2.8796,0.03129372
2.87998,0.02104223
2.88036,0.021391733
2.880360555,0.031771696
2.88074,0.034052381
2.88113,0.041702636
2.881460058,0.030651297
2.88151,0.021124202
2.88189,0.016820817
2.88227,0.023397521
2.882559562,0.040417208
2.88265,0.040877751
2.88303,0.041205605
2.88342,0.028381708
2.883659065,0.024451855
2.8838,0.027052241
2.88418,0.030190468
2.88456,0.031142213
2.884758569,0.028519141
2.88494,0.028858817
2.88532,0.029493985
2.88571,0.028299209
2.885858072,0.02345692
2.88609,0.02413015
2.88647,0.026553244
2.88685,0.035888512
2.886957576,0.034364906
2.88723,0.033157328
2.88761,0.023652976
2.88799,0.023299008
2.88805708,0.032500982
2.88838,0.032667858
2.88876,0.032868669
2.88914,0.024112154
2.889156583,0.023100315
2.88952,0.022958433
2.8899,0.029265318
2.890256087,0.030473294
2.89028,0.028730683
2.89067,0.028157602
2.89105,0.030996239
2.89135559,0.034603473
2.89143,0.032557009
2.89181,0.031412421
2.89219,0.025987205
2.892455094,0.024406141
2.89257,0.024113279
2.89296,0.023846023
2.89334,0.022929122
2.893554597,0.027066871
2.89372,0.030993044
2.8941,0.036746693
2.89448,0.043428122
2.894654101,0.04196372
2.89486,0.040841941
2.89525,0.038137622
2.89563,0.039275232
2.895753604,0.042041075
2.89601,0.041168203
2.89639,0.036903344
2.89677,0.025665751
2.896853108,0.022717828
2.89715,0.023267015
2.89754,0.031362921
2.89792,0.035229493
2.897952612,0.026509079
2.8983,0.02589471
2.89868,0.018159529
2.899052115,0.022497702
2.89906,0.027041087
2.89944,0.027975037
2.89983,0.02792612
2.900151619,0.032199071
2.90021,0.038020861
2.90059,0.040534066
2.90097,0.037608271
2.901251122,0.024142242
2.90135,0.020825832
2.90173,0.018556979
2.90212,0.024152336
2.902350626,0.026951373
2.9025,0.024960118
2.90288,0.022648432
2.90326,0.018542129
2.903450129,0.018854654
2.90364,0.021259684
2.90402,0.025571315
2.90441,0.036674968
2.904549633,0.03900978
2.90479,0.036331735
2.90517,0.027215175
2.90555,0.020526855
2.905649136,0.031074661
2.90593,0.031948302
2.90631,0.038214589
2.9067,0.027003299
2.90674864,0.018150033
2.90708,0.01807276
2.90746,0.027072307
2.90784,0.036288874
2.907848144,0.034049526
2.90822,0.033763247
2.9086,0.034193502
2.908947647,0.041988955
2.90899,0.041000476
2.90937,0.040680816
2.90975,0.028227969
2.910047151,0.020288288
2.91013,0.0208387
2.91051,0.021133852
2.91089,0.025658763
2.911146654,0.034652389
2.91128,0.038787823
2.91166,0.04260624
2.91204,0.036080103
2.912246158,0.020307797
2.91242,0.018681519
2.9128,0.016391241
2.91318,0.026082419
2.913345661,0.031534422
2.91356,0.030205482
2.91395,0.027142285
2.91433,0.022659206
2.914445165,0.023395677
2.91471,0.024176775
2.91509,0.027746661
2.91547,0.032407744
2.915544668,0.032227411
2.91585,0.031946354
2.91624,0.02837239
2.91662,0.030478729
2.916644172,0.036972993
2.917,0.03735961
2.91738,0.034387423
2.917743676,0.021545958
2.91776,0.017402658
2.91814,0.016608261
2.91853,0.02308849
2.918843179,0.026128715
2.91891,0.022511975
2.91929,0.021021071
2.91967,0.016080561
2.919942683,0.014609559
2.92005,0.016527096
2.92043,0.017787411
2.92082,0.02858611
2.921042186,0.037656315
2.9212,0.034670516
2.92158,0.031335745
2.92196,0.019242204
2.92214169,0.02096769
2.92234,0.024265663
2.92272,0.029936955
2.92311,0.028158864
2.923241193,0.023445467
2.92349,0.025417474
2.92387,0.031777259
2.92425,0.041814834
2.924340697,0.035902003
2.92463,0.034364078
2.92501,0.024249976
2.9254,0.024177765
2.925440201,0.029462538
2.92578,0.029461455
2.92616,0.028352008
2.926539704,0.027075315
2.92654,0.0322589
2.92692,0.032858769
2.9273,0.037514514
2.927639208,0.035169899
2.92769,0.034068629
2.92807,0.03373083
2.92845,0.036023228
2.928738711,0.031946042
2.92883,0.024061609
2.92921,0.020010219
2.92959,0.014123981
2.929838215,0.018730032
2.92998,0.019565907
2.93036,0.020308476
2.93074,0.013987519
2.930937718,0.013630153
2.93112,0.018021966
2.9315,0.023967248
2.93188,0.029803986
2.932037222,0.02549396
2.93227,0.02570612
2.93265,0.02621597
2.93303,0.036992248
2.933136725,0.040672566
2.93341,0.038615727
2.93379,0.029798454
2.93417,0.021161999
2.934236229,0.026648845
2.93456,0.027177518
2.93494,0.035742344
2.93532,0.036456395
2.935335733,0.031862787
2.9357,0.031638467
2.93608,0.027445201
2.936435236,0.022673764
2.93646,0.017156455
2.93685,0.016002138
2.93723,0.013609092
2.93753474,0.0222636
2.93761,0.032657036
2.93799,0.036744558
2.93837,0.04235787
2.938634243,0.034943659
2.93875,0.030720444
2.93913,0.028054624
2.93952,0.031002742
2.939733747,0.034555041
2.9399,0.032614357
2.94028,0.030528908
2.94066,0.026410861
2.94083325,0.028019004
2.94104,0.028583864
2.94142,0.029516017
2.94181,0.029083918
2.941932754,0.030867347
2.94219,0.030813079
2.94257,0.030647026
2.94295,0.024316751
2.943032257,0.021850718
2.94333,0.022814011
2.94371,0.028652886
2.9441,0.031429794
2.944131761,0.024082843
2.94448,0.024047249
2.94486,0.020725823
2.945231265,0.026605655
2.94524,0.028969779
2.94562,0.029215333
2.946,0.02706823
2.946330768,0.030373228
2.94639,0.032831889
2.94677,0.03354613
2.94715,0.02551046
2.947430272,0.017760721
2.94753,0.022403748
2.94791,0.024688578
2.94829,0.033570297
2.948529775,0.028455374
2.94868,0.024018842
2.94906,0.020227142
2.94944,0.022993277
2.949629279,0.027864101
2.94982,0.026777248
2.9502,0.025362641
2.95058,0.025590047
2.950728782,0.034853298
2.95097,0.03609336
2.95135,0.03893951
2.95173,0.028462556
2.951828286,0.018141574
2.95211,0.019134191
2.95249,0.023135175
2.95287,0.034018896
2.952927789,0.033586797
2.95326,0.033036206
2.95364,0.025461834
2.95402,0.025384867
2.954027293,0.032370563
2.9544,0.032638449
2.95478,0.033395691
2.955126797,0.027126853
2.95516,0.025071418
2.95555,0.024669263
2.95593,0.024772435
2.9562263,0.018543003
2.95631,0.013059211
2.95669,0.011003684
2.95707,0.012750425
2.957325804,0.019437289
2.95745,0.021230554
2.95784,0.022393074
2.95822,0.025569276
2.958425307,0.032477334
2.9586,0.033572085
2.95898,0.034704024
2.95936,0.028807207
2.959524811,0.024227264
2.95974,0.024612156
2.96013,0.025248114
2.96051,0.026153173
2.960624314,0.026362914
2.96089,0.027198139
2.96127,0.029626274
2.96165,0.031961765
2.961723818,0.028618139
2.96203,0.028003606
2.96241,0.02455493
2.9628,0.024437393
2.962823321,0.024771368
2.96318,0.024764792
2.96356,0.024446323
2.963922825,0.027694638
2.96394,0.032170127
2.96432,0.032583029
2.9647,0.032785297
2.965022329,0.030390892
2.96509,0.030757371
2.96547,0.030858029
2.96585,0.029923561
2.966121832,0.02247567
2.96623,0.01875785
2.96661,0.017006876
2.96699,0.022171978
2.967221336,0.027283115
2.96738,0.02255531
2.96776,0.018668498
2.96814,0.007676723
2.968320839,0.014961004
2.96852,0.022783764
2.9689,0.032575265
2.96928,0.034476619
2.969420343,0.021376398
2.96967,0.020210255
2.97005,0.017651919
2.97043,0.026080866
2.970519846,0.027307185
2.97081,0.026028233
2.97119,0.021170346
2.97157,0.024115551
2.97161935,0.031187442
2.97196,0.030755692
2.97234,0.025608779
2.972718853,0.015851311
2.97272,0.019619485
2.9731,0.019725259
2.97348,0.027784514
2.973818357,0.022805374
2.97386,0.015395754
2.97425,0.014044297
2.97463,0.016779568
2.974917861,0.02287312
2.97501,0.021079934
2.97539,0.020439989
2.97577,0.016921466
2.976017364,0.021282253
2.97615,0.024461067
2.97654,0.026442016
2.97692,0.023259505
2.977116868,0.015250526
2.9773,0.013992125
2.97768,0.012740137
2.97806,0.020098153
2.978216371,0.029722846
2.97844,0.030273857
2.97883,0.031148813
2.97921,0.027862645
2.979315875,0.031638953
2.97959,0.033415956
2.97997,0.038330281
2.98035,0.03292011
2.980415378,0.019074586
2.98073,0.018251146
2.98112,0.013821259
2.9815,0.016657955
2.981514882,0.015852379
2.98188,0.015821445
2.98226,0.014816388
2.982614386,0.021080082
2.98264,0.025672943
2.98302,0.026044469
2.98341,0.022330569
2.983713889,0.019595881
2.98379,0.023458878
2.98417,0.024460202
2.98455,0.028999089
2.984813393,0.028291347
2.98493,0.026705896
2.98531,0.025991767
2.9857,0.023275908
2.985912896,0.021176654
2.98608,0.022916117
2.98646,0.024291516
2.98684,0.030583842
2.9870124,0.032645826
2.98722,0.031724968
2.9876,0.030616356
2.98798,0.027149661
2.988111903,0.019850851
2.98837,0.017786485
2.98875,0.013454285
2.98913,0.018420614
2.989211407,0.028507106
2.98951,0.028486388
2.98989,0.028412086
2.99027,0.02238298
2.99031091,0.022601748
2.99066,0.022698944
2.99104,0.023718684
2.991410414,0.021356793
2.99142,0.02704517
2.9918,0.027147526
2.99218,0.037893426
2.992509918,0.032212853
2.99256,0.018460651
2.99295,0.016130739
2.99333,0.018061113
2.993609421,0.032172574
2.99371,0.029444287
2.99409,0.028518364
2.99447,0.012952499
2.994708925,0.012855053
2.99485,0.018524508
2.99524,0.021919531
2.99562,0.018963261
2.995808428,0.012334438
2.996,0.014290848
2.99638,0.016163739
2.99676,0.019982752
2.996907932,0.01617393
2.99714,0.015732507
2.99753,0.015058644
2.99791,0.01677588
2.998007435,0.012696559
2.99829,0.012622279
2.99867,0.012426642
2.99905,0.026363594
2.999106939,0.038808094
2.99943,0.038171282
2.99982,0.034974814
3.0002,0.026469872
3.000206442,0.024650434
3.00058,0.024622415
3.00096,0.023940848
3.001305946,0.023274549
3.00134,0.026798705
3.00172,0.027044548
3.00211,0.02759894
3.00240545,0.019909668
3.00249,0.016750552
3.00287,0.01597933
3.00325,0.019623251
3.003504953,0.017757226
3.00363,0.013223431
3.00401,0.011271854
3.0044,0.014708169
3.004604457,0.023070535
3.00478,0.022669151
3.00516,0.022363957
3.00554,0.021383387
3.00570396,0.030861523
3.00592,0.033454338
3.0063,0.036457074
3.00669,0.029002681
3.006803464,0.024530083
3.00707,0.025633687
3.00745,0.02785061
3.00783,0.022982018
3.007902967,0.013623165
3.00821,0.015002455
3.00859,0.01968168
3.00898,0.032499366
3.009002471,0.028978707
3.00936,0.027964734
3.00974,0.018487389
3.010101974,0.022519152
3.01012,0.031104874
3.0105,0.031174533
3.01088,0.027534979
3.011201478,0.022903984
3.01127,0.027847758
3.01165,0.028646286
3.01203,0.030914128
3.012300982,0.021873817
3.01241,0.017625782
3.01279,0.016256526
3.01317,0.020414366
3.013400485,0.023634729
3.01355,0.024326059
3.01394,0.024723713
3.01432,0.03165157
3.014499989,0.039530298
3.0147,0.038926414
3.01508,0.038370172
3.01546,0.031591977
3.015599492,0.026830828
3.01584,0.025891509
3.01623,0.024512516
3.01661,0.025238311
3.016698996,0.028932508
3.01699,0.02826877
3.01737,0.026602161
3.01775,0.014164745
3.017798499,0.00638454
3.01813,0.007969263
3.01852,0.015413874
3.018898003,0.028757417
3.0189,0.029225427
3.01928,0.028828091
3.01966,0.021135405
3.019997506,0.017823614
3.02004,0.018596605
3.02042,0.018642098
3.02081,0.015981271
3.02109701,0.013269197
3.02119,0.018468326
3.02157,0.019661007
3.02195,0.032009032
3.022196514,0.035643539
3.02233,0.027968541
3.02271,0.024813976
3.0231,0.012327547
3.023296017,0.012259703
3.02348,0.017348019
3.02386,0.021067659
3.02424,0.025745047
3.024395521,0.023350933
3.02462,0.022070743
3.025,0.020644392
3.02539,0.021396295
3.025495024,0.025143098
3.02577,0.027090853
3.02615,0.03083852
3.02653,0.03374995
3.026594528,0.028543696
3.02691,0.026467919
3.02729,0.019795819
3.02768,0.017361038
3.027694031,0.020846077
3.02806,0.021011982
3.02844,0.022407148
3.028793535,0.021422792
3.02882,0.02142978
3.0292,0.021427022
3.02958,0.019683718
3.029893038,0.015624682
3.02997,0.018797045
3.03035,0.019268701
3.03073,0.033779359
3.030992542,0.04199177
3.03111,0.03316617
3.03149,0.03046815
3.03187,0.015263726
3.032092046,0.020132511
3.03226,0.03127119
3.03264,0.037677667
3.03302,0.039440326
3.033191549,0.021343981
3.0334,0.014747005
3.03378,0.008900636
3.03416,0.014556372
3.034291053,0.022209636
3.03455,0.022027828
3.03493,0.021754146
3.03531,0.024214259
3.035390556,0.030792321
3.03569,0.028847456
3.03607,0.024187277
3.03645,0.005821394
3.03649006,0.002839743
3.03684,0.00586193
3.03722,0.021330976
3.037589563,0.032280793
3.0376,0.020834042
3.03798,0.020160297
3.03836,0.009364512
3.038689067,0.01517123
3.03874,0.023855451
3.03912,0.024273755
3.03951,0.022978621
3.039788571,0.020167937
3.03989,0.023789519
3.04027,0.024568227
3.04065,0.0294968
3.040888074,0.029550763
3.04103,0.028852729
3.04141,0.028579025
3.0418,0.0274848
3.041987578,0.023688596
3.04218,0.021939256
3.04256,0.0207101
3.04294,0.021684361
3.043087081,0.020319638
3.04332,0.016971527
3.0437,0.013382366
3.04409,0.01110375
3.044186585,0.01975457
3.04447,0.022321957
3.04485,0.027056292
3.04523,0.021286426
3.045286088,0.011459563
3.04561,0.011572079
3.04599,0.011915247
3.04638,0.019878706
3.046385592,0.024222606
3.04676,0.024169025
3.04714,0.023760321
3.047485095,0.022589712
3.04752,0.020247136
3.0479,0.020223792
3.04828,0.018164285
3.048584599,0.021735219
3.04867,0.026788881
3.04905,0.027476745
3.04943,0.024919283
3.049684103,0.017240784
3.04981,0.01908748
3.05019,0.019622087
3.05057,0.031494628
3.050783606,0.033834584
3.05096,0.02597035
3.05134,0.021632242
3.05172,0.014746022
3.05188311,0.025278007
3.0521,0.03149749
3.05248,0.036800075
3.05286,0.031495793
3.052982613,0.019269671
3.05325,0.019714663
3.05363,0.020358267
3.05401,0.032248085
3.054082117,0.035973437
3.05439,0.03329205
3.05477,0.027155388
3.05515,0.017794497
3.05518162,0.012723444
3.05554,0.011891272
3.05592,0.007915057
3.056281124,0.007163872
3.0563,0.016238667
3.05668,0.016919368
3.05706,0.026194811
3.057380627,0.025628384
3.05744,0.021123846
3.05783,0.020831033
3.05821,0.022757622
